covariate_id,covariate_name,covariate_analysis_id,analysis_id,database_id
4113399212,condition_era group during day -30 through 0 days relative to index: Lesion of tympanic membrane,212,1,cdm_premier_covid_v1240
4113437212,condition_era group during day -30 through 0 days relative to index: Congenital malformation of anterior abdominal wall,212,1,cdm_premier_covid_v1240
4185607212,condition_era group during day -30 through 0 days relative to index: Embolism,212,1,cdm_premier_covid_v1240
4189235212,condition_era group during day -30 through 0 days relative to index: Third cranial nerve weakness,212,1,cdm_premier_covid_v1240
4192174212,condition_era group during day -30 through 0 days relative to index: Illness,212,1,cdm_premier_covid_v1240
4185780212,"condition_era group during day -30 through 0 days relative to index: Gestation period, 21 weeks",212,1,cdm_premier_covid_v1240
4190771212,condition_era group during day -30 through 0 days relative to index: Refractory anemia with excess blasts-1,212,1,cdm_premier_covid_v1240
4190773212,condition_era group during day -30 through 0 days relative to index: Restrictive cardiomyopathy,212,1,cdm_premier_covid_v1240
4007583212,condition_era group during day -30 through 0 days relative to index: Congenital malformation syndromes associated with short stature,212,1,cdm_premier_covid_v1240
4009302212,"condition_era group during day -30 through 0 days relative to index: Closed fracture of humerus, upper epiphysis",212,1,cdm_premier_covid_v1240
4009303212,condition_era group during day -30 through 0 days relative to index: Diabetic ketoacidosis without coma,212,1,cdm_premier_covid_v1240
4009309212,condition_era group during day -30 through 0 days relative to index: Wound of ocular adnexa,212,1,cdm_premier_covid_v1240
4009318212,condition_era group during day -30 through 0 days relative to index: Complication of external stoma of gastrointestinal tract,212,1,cdm_premier_covid_v1240
134118212,condition_era group during day -30 through 0 days relative to index: Atrophic condition of skin,212,1,cdm_premier_covid_v1240
134137212,condition_era group during day -30 through 0 days relative to index: Osteomyelitis of multiple sites,212,1,cdm_premier_covid_v1240
134141212,condition_era group during day -30 through 0 days relative to index: Chronic osteomyelitis of lower leg,212,1,cdm_premier_covid_v1240
134159212,condition_era group during day -30 through 0 days relative to index: Precordial pain,212,1,cdm_premier_covid_v1240
134305212,condition_era group during day -30 through 0 days relative to index: Acute lymphoid leukemia,212,1,cdm_premier_covid_v1240
134315212,condition_era group during day -30 through 0 days relative to index: Myelophthisis,212,1,cdm_premier_covid_v1240
134398212,condition_era group during day -30 through 0 days relative to index: Periodontal disease,212,1,cdm_premier_covid_v1240
200845212,condition_era group during day -30 through 0 days relative to index: Urgent desire to urinate,212,1,cdm_premier_covid_v1240
200848212,condition_era group during day -30 through 0 days relative to index: Dribbling of urine,212,1,cdm_premier_covid_v1240
200959212,condition_era group during day -30 through 0 days relative to index: Secondary malignant neoplasm of intrapelvic lymph nodes,212,1,cdm_premier_covid_v1240
200962212,condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of prostate,212,1,cdm_premier_covid_v1240
201043212,condition_era group during day -30 through 0 days relative to index: Dissection of iliac artery,212,1,cdm_premier_covid_v1240
201045212,condition_era group during day -30 through 0 days relative to index: Thrombosed external hemorrhoids,212,1,cdm_premier_covid_v1240
201061212,condition_era group during day -30 through 0 days relative to index: Diaphragmatic hernia,212,1,cdm_premier_covid_v1240
201066212,condition_era group during day -30 through 0 days relative to index: Obstruction of bile duct,212,1,cdm_premier_covid_v1240
201070212,condition_era group during day -30 through 0 days relative to index: Cholelithiasis AND cholecystitis without obstruction,212,1,cdm_premier_covid_v1240
201078212,condition_era group during day -30 through 0 days relative to index: Atrophic vaginitis,212,1,cdm_premier_covid_v1240
201083212,condition_era group during day -30 through 0 days relative to index: Fetal AND/OR placental disorder affecting management of mother,212,1,cdm_premier_covid_v1240
201093212,condition_era group during day -30 through 0 days relative to index: Infection of skin and/or subcutaneous tissue,212,1,cdm_premier_covid_v1240
201111212,condition_era group during day -30 through 0 days relative to index: Renal dysplasia,212,1,cdm_premier_covid_v1240
4246802212,condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of bone of skull,212,1,cdm_premier_covid_v1240
4246803212,condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of bone of upper limb,212,1,cdm_premier_covid_v1240
4248555212,condition_era group during day -30 through 0 days relative to index: Abscess of hip,212,1,cdm_premier_covid_v1240
4247238212,condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of endometrium,212,1,cdm_premier_covid_v1240
4308835212,condition_era group during day -30 through 0 days relative to index: Postoperative hematoma formation,212,1,cdm_premier_covid_v1240
4308837212,condition_era group during day -30 through 0 days relative to index: Postoperative wound infection-superficial,212,1,cdm_premier_covid_v1240
4309167212,condition_era group during day -30 through 0 days relative to index: Malfunction of external stoma of urinary tract,212,1,cdm_premier_covid_v1240
4309222212,condition_era group during day -30 through 0 days relative to index: Congenital anomaly of skeletal bone,212,1,cdm_premier_covid_v1240
4304008212,condition_era group during day -30 through 0 days relative to index: Memory impairment,212,1,cdm_premier_covid_v1240
4304010212,condition_era group during day -30 through 0 days relative to index: Phobic disorder,212,1,cdm_premier_covid_v1240
4304035212,condition_era group during day -30 through 0 days relative to index: Thoracic arthritis,212,1,cdm_premier_covid_v1240
4035127212,condition_era group during day -30 through 0 days relative to index: Hypoadrenalism,212,1,cdm_premier_covid_v1240
4035415212,condition_era group during day -30 through 0 days relative to index: Tear of meniscus of knee,212,1,cdm_premier_covid_v1240
4035436212,condition_era group during day -30 through 0 days relative to index: Secondary gout,212,1,cdm_premier_covid_v1240
4035437212,condition_era group during day -30 through 0 days relative to index: Gout secondary to renal impairment,212,1,cdm_premier_covid_v1240
4049120212,condition_era group during day -30 through 0 days relative to index: Abscess of bursa,212,1,cdm_premier_covid_v1240
4309779212,condition_era group during day -30 through 0 days relative to index: Intracranial space-occupying lesion,212,1,cdm_premier_covid_v1240
4274636212,condition_era group during day -30 through 0 days relative to index: Self-esteem disturbance,212,1,cdm_premier_covid_v1240
4274955212,"condition_era group during day -30 through 0 days relative to index: Gestation period, 22 weeks",212,1,cdm_premier_covid_v1240
4274964212,condition_era group during day -30 through 0 days relative to index: Iritis,212,1,cdm_premier_covid_v1240
4274969212,condition_era group during day -30 through 0 days relative to index: Vertebral artery embolism,212,1,cdm_premier_covid_v1240
4274970212,condition_era group during day -30 through 0 days relative to index: Multiple malformation syndrome with facial defects as major feature,212,1,cdm_premier_covid_v1240
4033942212,condition_era group during day -30 through 0 days relative to index: Diabetic dermopathy,212,1,cdm_premier_covid_v1240
4035439212,condition_era group during day -30 through 0 days relative to index: Idiopathic osteoarthritis,212,1,cdm_premier_covid_v1240
4035441212,condition_era group during day -30 through 0 days relative to index: Osteoarthritis of wrist,212,1,cdm_premier_covid_v1240
4126297212,condition_era group during day -30 through 0 days relative to index: Chronic obstructive pyelonephritis,212,1,cdm_premier_covid_v1240
4126305212,condition_era group during day -30 through 0 days relative to index: Acute renal impairment,212,1,cdm_premier_covid_v1240
4126334212,condition_era group during day -30 through 0 days relative to index: Decreased range of elbow movement,212,1,cdm_premier_covid_v1240
4296301212,condition_era group during day -30 through 0 days relative to index: Hepatic congestion,212,1,cdm_premier_covid_v1240
4297446212,condition_era group during day -30 through 0 days relative to index: Amyoplasia congenita disruptive sequence,212,1,cdm_premier_covid_v1240
444367212,condition_era group during day -30 through 0 days relative to index: Cholelithiasis without obstruction,212,1,cdm_premier_covid_v1240
444369212,condition_era group during day -30 through 0 days relative to index: Hyperosmolality,212,1,cdm_premier_covid_v1240
444375212,"condition_era group during day -30 through 0 days relative to index: Contact dermatitis due to plants, except food",212,1,cdm_premier_covid_v1240
444377212,condition_era group during day -30 through 0 days relative to index: Inborn error of metabolism,212,1,cdm_premier_covid_v1240
444378212,condition_era group during day -30 through 0 days relative to index: Poisoning by antitussive,212,1,cdm_premier_covid_v1240
444389212,condition_era group during day -30 through 0 days relative to index: Mycotic endocarditis,212,1,cdm_premier_covid_v1240
443874212,"condition_era group during day -30 through 0 days relative to index: Gestation period, 34 weeks",212,1,cdm_premier_covid_v1240
443876212,condition_era group during day -30 through 0 days relative to index: Obsessive compulsive personality disorder,212,1,cdm_premier_covid_v1240
443904212,condition_era group during day -30 through 0 days relative to index: Transverse myelopathy syndrome,212,1,cdm_premier_covid_v1240
443906212,condition_era group during day -30 through 0 days relative to index: Mixed bipolar I disorder,212,1,cdm_premier_covid_v1240
4225406212,condition_era group during day -30 through 0 days relative to index: Cystinuria,212,1,cdm_premier_covid_v1240
4226798212,condition_era group during day -30 through 0 days relative to index: Hypoglycemic coma due to diabetes mellitus,212,1,cdm_premier_covid_v1240
